Date,AFE.JO,ARL.JO,VKE.JO,TSG.JO,TCP.JO,SPG.JO,TON.JO,FFB.JO,RLO.JO,RBP.JO,SUI.JO,CML.JO,JSE.JO,FFA.JO,LBH.JO,NPK.JO,PSG.JO,MUR.JO,AIP.JO,AEG.JO,BAT.JO,HYP.JO,RES.JO,AVI.JO,INL.JO,ARI.JO,PIK.JO,PPC.JO,ACL.JO,MSM.JO,LHC.JO,SPP.JO,CCO.JO,NTC.JO,BAW.JO,EXX.JO,RDF.JO,NRP.JO,TKG.JO,CLS.JO,TRU.JO,SAP.JO,DSY.JO,CPI.JO,TFG.JO,KIO.JO,HAR.JO,GRT.JO,TBS.JO,MRP.JO,NED.JO,WHL.JO,REM.JO,BVT.JO,MNP.JO,SLM.JO,SHP.JO,VOD.JO,APN.JO,AMS.JO,SNH.JO,ABG.JO,GFI.JO,IMP.JO,BTI.JO,ANG.JO,FSR.JO,CFR.JO,SBK.JO,BHP.JO,MTN.JO,SOL.JO,AGL.JO,NPN.JO
2001-08-31,62512.0,32704.0,,18453.0,,32593.0,193996.0,,354384.0,,,48479.0,,,72435.0,0.0,542129.0,208412.0,170500.0,898727.0,373761.0,,,587006.0,1204882.0,202977.0,424892.0,1056610.0,414221.0,0.0,0.0,170581.0,,2671408.0,255328.0,,,,,253710.0,641674.0,1624344.0,1040019.0,451414.0,73550.0,,343419.0,,226027.0,105960.0,180213.0,934178.0,2920482.0,,,3623081.0,1541074.0,,74700.0,831905.0,279514.0,561304.0,282589.0,815544.0,681100.0,228524.0,3698376.0,0.0,2089947.0,2895999.0,1700977.0,1057093.0,1236417.0,250735.0
2001-09-03,271358.0,466786.0,,186263.0,,63663.0,92259.0,,20201.0,,,18470.0,,,8868.0,0.0,18538.0,589031.0,17200.0,504006.0,0.0,,,1402973.0,2092567.0,47242.0,139292.0,1871503.0,129298.0,86500.0,0.0,17291.0,,6528095.0,113045.0,,,,,3086178.0,193933.0,1053867.0,48104.0,279310.0,38378.0,,83035.0,,22911.0,8210.0,108940.0,336383.0,721073.0,,,5170516.0,639853.0,,78966.0,347396.0,121926.0,92070.0,165000.0,782688.0,168100.0,72595.0,3628008.0,0.0,858953.0,2207088.0,817589.0,899310.0,813085.0,77997.0
2001-09-04,224694.0,132755.0,,0.0,,27457.0,129041.0,,34579.0,,,23516.0,,,75312.0,0.0,222628.0,434860.0,188800.0,468013.0,402204.0,,,315730.0,872668.0,261321.0,417002.0,3567432.0,1027991.0,405360.0,0.0,188844.0,,2351068.0,291167.0,,,,,171908.0,37545.0,642342.0,90402.0,1297978.0,57644.0,,114405.0,,250226.0,82100.0,157672.0,244805.0,4016870.0,,,4402249.0,356152.0,,26871.0,181480.0,332993.0,346400.0,325779.0,611888.0,936800.0,209226.0,6854407.0,0.0,1055610.0,2692810.0,2649049.0,1696859.0,848484.0,435411.0
2001-09-05,129752.0,29565.0,,331234.0,,17113.0,123528.0,,58138.0,,,40427.0,,,135963.0,0.0,129642.0,443862.0,297000.0,1667187.0,5333.0,,,253578.0,1409140.0,202881.0,670116.0,8730528.0,299121.0,44200.0,0.0,297021.0,,8397472.0,398912.0,,,,,314960.0,869835.0,799314.0,23226.0,264798.0,159560.0,,178004.0,,393566.0,227195.0,272254.0,916849.0,11638201.0,,,4677769.0,356013.0,,270117.0,202562.0,1399303.0,420372.0,1039924.0,956984.0,2714300.0,770161.0,3545614.0,0.0,1735056.0,3171563.0,1867379.0,1337548.0,2344797.0,364157.0
2001-09-06,7239.0,20299.0,,377804.0,,13354.0,231963.0,,109182.0,,,171025.0,,,57480.0,0.0,1711135.0,535327.0,114900.0,690454.0,4147.0,,,480481.0,2738501.0,12519.0,737536.0,6869095.0,969805.0,474935.0,0.0,114962.0,,366261.0,341625.0,,,,,1894423.0,155033.0,1264662.0,288383.0,398429.0,667875.0,,106025.0,,152329.0,149478.0,517037.0,871609.0,3141507.0,,,3342984.0,617185.0,,86175.0,228097.0,260358.0,386135.0,1362276.0,940744.0,732600.0,606682.0,19712171.0,0.0,1364587.0,2985745.0,2554824.0,1912111.0,854035.0,440695.0
2001-09-07,81276.0,134096.0,,19859.0,,153893.0,92638.0,,65644.0,,,49899.0,,,118587.0,0.0,890729.0,466125.0,418300.0,13706040.0,18073.0,,,201127.0,1410001.0,44411.0,554428.0,6095089.0,1103364.0,34438.0,0.0,418304.0,,2826715.0,517470.0,,,,,1588723.0,940451.0,759993.0,49351.0,3356237.0,420892.0,,176768.0,,554271.0,101391.0,355811.0,1413993.0,2420678.0,,,4100752.0,867902.0,,259471.0,311328.0,1067777.0,1410530.0,1232098.0,1165792.0,564500.0,593245.0,8214114.0,0.0,1569067.0,3796462.0,2281237.0,1887860.0,1887795.0,864250.0
2001-09-10,59196.0,4526.0,,14416.0,,40511.0,80083.0,,145487.0,,,187068.0,,,34104.0,0.0,893830.0,167592.0,115100.0,250318.0,115550.0,,,22525.0,923161.0,33040.0,312524.0,394293.0,558603.0,85926.0,0.0,115121.0,,575948.0,432814.0,,,,,198793.0,370467.0,439010.0,35025.0,237699.0,178770.0,,51465.0,,152540.0,57882.0,426235.0,1548957.0,1503031.0,,,2938822.0,1693348.0,,146600.0,278890.0,429619.0,752040.0,534609.0,1012960.0,350500.0,490883.0,3841639.0,0.0,656533.0,2891496.0,1304637.0,1298810.0,1684865.0,145453.0
2001-09-11,454762.0,55439.0,,410005.0,,13358.0,63291.0,,93243.0,,,56693.0,,,57438.0,0.0,1176780.0,349482.0,124400.0,690586.0,462943.0,,,330413.0,969373.0,16552.0,363546.0,52161.0,498511.0,140926.0,0.0,124498.0,,210370.0,231957.0,,,,,859164.0,91498.0,502883.0,116746.0,182750.0,156774.0,,974429.0,,164965.0,19536.0,364894.0,858595.0,2015719.0,,,2462067.0,1077272.0,,3500.0,288327.0,5374895.0,384619.0,893560.0,1831744.0,470100.0,922748.0,6642661.0,0.0,1955207.0,2517822.0,2130518.0,2029835.0,1714622.0,383956.0
2001-09-12,29155.0,7151.0,,1153.0,,11189.0,81207.0,,400882.0,,,270123.0,,,26526.0,0.0,1297769.0,82446.0,277100.0,409375.0,12592.0,,,499546.0,3430801.0,38816.0,1074291.0,0.0,457120.0,10000.0,5700.0,277192.0,,1386558.0,769031.0,,,,,643073.0,450192.0,1869488.0,5913.0,311405.0,73967.0,,593465.0,,367291.0,49562.0,390714.0,36162.0,7928451.0,,,6920618.0,966725.0,,159700.0,815128.0,551673.0,971284.0,1766552.0,2203488.0,1849100.0,1368010.0,15982544.0,0.0,3487692.0,4838460.0,3037748.0,3998589.0,2888704.0,387927.0
2001-09-13,95120.0,9407.0,,62884.0,,8783.0,154576.0,,155012.0,,,295464.0,,,38472.0,0.0,443028.0,205225.0,57600.0,742501.0,318949.0,,,1155811.0,5298902.0,44100.0,377616.0,334465.0,323537.0,184990.0,0.0,57647.0,,1374979.0,620019.0,,,,,115547.0,572822.0,536295.0,110212.0,130324.0,84439.0,,170219.0,,76384.0,271659.0,231817.0,163446.0,4789708.0,,,3049672.0,923382.0,,79500.0,3103009.0,715933.0,690153.0,1722937.0,3346232.0,1117100.0,1054079.0,4157061.0,0.0,1647069.0,2759075.0,2347338.0,1328669.0,1864499.0,510612.0
2001-09-14,34522.0,23448.0,,3459.0,,58407.0,189958.0,,69489.0,,,106126.0,,,40305.0,0.0,173127.0,186587.0,203800.0,1180889.0,868110.0,,,189756.0,37421548.0,230200.0,523869.0,90192.0,2870859.0,159600.0,0.0,203871.0,,4143668.0,779433.0,,,,,311280.0,326600.0,1148395.0,10682.0,137728.0,9768.0,,601108.0,,270138.0,64044.0,271058.0,418863.0,5671721.0,,,3123441.0,736435.0,,41000.0,787804.0,972932.0,1236060.0,1959458.0,3683464.0,1322800.0,885137.0,9047388.0,0.0,2350775.0,2010976.0,1832966.0,4463275.0,1728727.0,424985.0
2001-09-17,43477.0,28317.0,,7638.0,,38712.0,145017.0,,92208.0,,,216709.0,,,39711.0,0.0,2832007.0,516900.0,134200.0,482915.0,70515.0,,,958807.0,4070601.0,22135.0,491815.0,1355750.0,2111509.0,115600.0,106800.0,134270.0,,6442893.0,851547.0,,,,,272206.0,854430.0,1281917.0,58746.0,199763.0,136655.0,,596371.0,,177913.0,100474.0,206434.0,524051.0,9497922.0,,,4144666.0,260445.0,,120000.0,448584.0,1512958.0,1269202.0,2724815.0,1357616.0,2215200.0,991353.0,3502816.0,0.0,2725715.0,3748426.0,2282015.0,1448446.0,1818180.0,905501.0
2001-09-18,42412.0,17775.0,,0.0,,56176.0,122780.0,,22040.0,,,147874.0,,,59820.0,0.0,810854.0,563399.0,161200.0,870601.0,57182.0,,,74713.0,1993335.0,11303.0,475724.0,8936468.0,126557.0,458000.0,0.0,161257.0,,799558.0,1347457.0,,,,,212145.0,1560675.0,1082189.0,73543.0,41081.0,50853.0,,189553.0,,213672.0,32860.0,402971.0,923677.0,4200979.0,,,4018256.0,1306230.0,,99900.0,397406.0,3203182.0,899018.0,981979.0,1755472.0,979800.0,325890.0,9614526.0,0.0,3313179.0,2507314.0,2223234.0,1364510.0,1296113.0,1231013.0
2001-09-19,86954.0,4271.0,,2623.0,,2805.0,103707.0,,85400.0,,,141635.0,,,99684.0,0.0,463993.0,4948.0,81600.0,171300.0,118661.0,,,699703.0,1919748.0,325067.0,622264.0,1886536.0,2009283.0,99500.0,0.0,81651.0,,742138.0,1549455.0,,,,,162589.0,946772.0,616153.0,10519.0,42817.0,201469.0,,478593.0,,108191.0,140321.0,492760.0,799720.0,3175962.0,,,8015048.0,1354671.0,,31500.0,199950.0,4168797.0,1315702.0,836519.0,998816.0,740700.0,255722.0,5436259.0,0.0,2933396.0,2390976.0,4976575.0,2121781.0,1421147.0,607329.0
2001-09-20,71115.0,33341.0,,89346.0,,104527.0,376745.0,,553645.0,,,244682.0,,,60141.0,0.0,1105323.0,1545124.0,533100.0,163140.0,86218.0,,,1782463.0,7613644.0,1704.0,5485444.0,5680352.0,3483289.0,23925.0,0.0,533103.0,,1108209.0,1395071.0,,,,,640850.0,1195203.0,1328419.0,131114.0,224537.0,129267.0,,1043425.0,,706385.0,103450.0,686587.0,393616.0,8991189.0,,,8543605.0,800013.0,,307800.0,1137645.0,9463006.0,2800064.0,2613505.0,2554888.0,2097000.0,679859.0,20844446.0,0.0,4761838.0,8340701.0,7172035.0,3451469.0,3462186.0,2031038.0
2001-09-21,163023.0,148551.0,,78003.0,,28829.0,84889.0,,362199.0,,,67145.0,,,57300.0,0.0,3014283.0,1025277.0,557400.0,1151472.0,12592.0,,,273974.0,4340832.0,74309.0,1173932.0,784678.0,1184839.0,657152.0,0.0,557406.0,,5564812.0,855840.0,,,,,129628.0,872295.0,976487.0,516420.0,273980.0,80721.0,,2030320.0,,738588.0,146550.0,516693.0,1041790.0,3525551.0,,,4104798.0,979581.0,,72400.0,415157.0,883997.0,2592096.0,2344875.0,862376.0,822200.0,495643.0,10426163.0,0.0,3029704.0,6045153.0,3189854.0,2176069.0,1743378.0,501903.0
2001-09-24,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001-09-25,51564.0,103962.0,,13146.0,,60928.0,90065.0,,531565.0,,,67180.0,,,80058.0,0.0,635183.0,144877.0,416100.0,551288.0,13629.0,,,6486346.0,3571475.0,100321.0,1143148.0,204587.0,1904719.0,80300.0,500.0,416153.0,,1477561.0,212452.0,,,,,81691.0,115768.0,995985.0,485162.0,316284.0,32131.0,,390907.0,,551421.0,171241.0,670773.0,534467.0,3702213.0,,,5110558.0,1186121.0,,249472.0,251759.0,1101022.0,807685.0,1135823.0,1487016.0,863400.0,435161.0,7342858.0,0.0,1955053.0,2274103.0,1857879.0,2028045.0,1907360.0,940960.0
2001-09-26,32494.0,157827.0,,44258.0,,15710.0,28951.0,,658174.0,,,296575.0,,,29784.0,0.0,160951.0,560415.0,671700.0,942611.0,215842.0,,,346187.0,3840398.0,2863.0,1048080.0,254344.0,2585668.0,186200.0,0.0,671752.0,,2311461.0,684743.0,,,,,383599.0,274384.0,821705.0,36445.0,519192.0,4994233.0,,236513.0,,890101.0,167953.0,584019.0,1122175.0,2732531.0,,,4119386.0,890829.0,,61860.0,359198.0,954153.0,1052691.0,1164508.0,1769864.0,637300.0,709249.0,8498326.0,0.0,2475798.0,1506811.0,2130776.0,2167359.0,2356536.0,575883.0
2001-09-27,97821.0,50335.0,,2508.0,,29015.0,31577.0,,849647.0,,,224575.0,,,13479.0,0.0,325140.0,573692.0,399000.0,524054.0,7703.0,,,1164064.0,968462.0,102064.0,1021280.0,151223.0,652409.0,64705.0,0.0,399029.0,,2493824.0,1048906.0,,,,,124072.0,536175.0,579884.0,32008.0,568378.0,1523109.0,,334647.0,,528731.0,104009.0,304613.0,970161.0,3762385.0,,,3576879.0,279532.0,,41925.0,640492.0,1647153.0,950763.0,1456442.0,1424352.0,877500.0,581258.0,7980446.0,0.0,1294272.0,5135791.0,2564709.0,1375560.0,1670123.0,233190.0
2001-09-28,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,938074.0,0.0,,,404768.0,2123786.0,70141.0,0.0,0.0,1377093.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,861727.0,0.0,0.0,0.0,637405.0,0.0,0.0,3290196.0,0.0,2339687.0,0.0,0.0,0.0
2001-10-01,25859.0,64613.0,,0.0,,25818.0,41176.0,,4680.0,,,48342.0,,,105924.0,0.0,301451.0,1222432.0,161000.0,77901.0,82811.0,,,25882.0,724202.0,46520.0,1716550.0,5207440.0,362838.0,55271.0,0.0,161002.0,,927035.0,226191.0,,,,,131314.0,258800.0,437573.0,53668.0,877689.0,20677.0,,219642.0,,213334.0,15563.0,289245.0,211104.0,907974.0,,,2558870.0,130375.0,,13000.0,223755.0,483056.0,882761.0,390549.0,816504.0,211700.0,278465.0,3843809.0,0.0,1889585.0,1255479.0,449715.0,530140.0,1477749.0,1598505.0
2001-10-02,2512.0,80783.0,,0.0,,110871.0,40993.0,,109836.0,,,277566.0,,,37476.0,0.0,1298914.0,399133.0,172400.0,1901729.0,318652.0,,,1140303.0,1257318.0,130239.0,4504967.0,15032.0,1499570.0,323895.0,0.0,172499.0,,1590968.0,913676.0,,,,,72191.0,153514.0,778952.0,85530.0,509281.0,188589.0,,788952.0,,228568.0,217212.0,195104.0,2040588.0,1788199.0,,,4911918.0,212884.0,,300.0,1056890.0,1291041.0,512909.0,1848387.0,2269576.0,417000.0,997350.0,5251410.0,0.0,1149544.0,1901823.0,1348260.0,1019537.0,2536807.0,209636.0
2001-10-03,96038.0,8174.0,,17905.0,,57299.0,181527.0,,92186.0,,,95992.0,,,14436.0,0.0,1311034.0,110310.0,172200.0,743543.0,0.0,,,93648.0,1077039.0,1529337.0,672981.0,30064.0,3066197.0,280800.0,0.0,172220.0,,2939641.0,276898.0,,,,,153669.0,326620.0,518770.0,25966.0,27020.0,41717.0,,464032.0,,228199.0,2907.0,149833.0,590246.0,1172372.0,,,1798329.0,188843.0,,32471.0,417890.0,1205032.0,1332718.0,1471468.0,2235072.0,273400.0,804584.0,2721209.0,0.0,914069.0,2006366.0,1052417.0,621114.0,2120755.0,712711.0
2001-10-04,351799.0,171991.0,,0.0,,35482.0,307905.0,,104271.0,,,200962.0,,,138717.0,0.0,928370.0,3448530.0,221100.0,1114688.0,170807.0,,,791303.0,1324364.0,44391.0,2169768.0,1966958.0,2473410.0,744407.0,0.0,221125.0,,3042683.0,1245843.0,,,,,595985.0,229169.0,703494.0,5240.0,30138.0,263391.0,,478661.0,,293000.0,22257.0,499529.0,378647.0,3143330.0,,,4433264.0,326745.0,,149985.0,377639.0,1120008.0,871125.0,1347215.0,2199136.0,733100.0,981633.0,12282485.0,0.0,2588452.0,4085751.0,3449227.0,1006536.0,2894983.0,542427.0
2001-10-05,60100.0,77978.0,,9420.0,,30430.0,122832.0,,912381.0,,,18163.0,,,25254.0,0.0,646232.0,4437418.0,326100.0,378784.0,100291.0,,,176640.0,1269141.0,45101.0,358473.0,1204076.0,504659.0,806971.0,0.0,326133.0,,14353894.0,747204.0,,,,,276908.0,238228.0,660675.0,10563.0,799737.0,32687.0,,158730.0,,432140.0,203700.0,180846.0,3708.0,3457503.0,,,4537682.0,1127199.0,,43200.0,476214.0,1703774.0,1019794.0,733474.0,2326224.0,806300.0,754074.0,6842874.0,0.0,3921775.0,6019634.0,2661256.0,985602.0,0.0,254924.0
2001-10-08,147336.0,3790.0,,34115.0,,62662.0,104467.0,,147474.0,,,51954.0,,,55080.0,0.0,200078.0,2913547.0,156500.0,496491.0,35109.0,,,154055.0,1092202.0,195463.0,693137.0,4708824.0,317932.0,161205.0,0.0,156528.0,,1218802.0,283963.0,,,,,329624.0,174209.0,265092.0,52012.0,2174084.0,858042.0,,382308.0,,207406.0,103280.0,92127.0,603138.0,3210152.0,,,4219121.0,457464.0,,101440.0,167932.0,1174165.0,837855.0,985466.0,1647472.0,748700.0,428500.0,2851814.0,0.0,758361.0,889097.0,606448.0,682335.0,1300572.0,214855.0
2001-10-09,59656.0,8953.0,,81369.0,,160583.0,39457.0,,87103.0,,,58715.0,,,21087.0,0.0,951806.0,373933.0,237200.0,2401003.0,7110.0,,,557584.0,5067415.0,75542.0,631122.0,1471047.0,615588.0,11474.0,2700.0,237258.0,,128533.0,361177.0,,,,,148826.0,1355435.0,546985.0,19683.0,6254668.0,85501.0,,183283.0,,314377.0,80916.0,298691.0,3526564.0,2358469.0,,,3097142.0,564805.0,,297177.0,338732.0,932498.0,1106915.0,564834.0,1118720.0,550000.0,382207.0,10012191.0,0.0,1520539.0,1404306.0,2342782.0,934631.0,1803256.0,1423746.0
2001-10-10,28653.0,13735.0,,2687.0,,8025.0,92380.0,,34804.0,,,37662.0,,,8625.0,0.0,10290544.0,1226435.0,183100.0,2817861.0,48146.0,,,2050272.0,3191814.0,21935.0,567651.0,8569383.0,337051.0,26900.0,0.0,183127.0,,442090.0,237514.0,,,,,1454736.0,148466.0,442861.0,14790.0,1698037.0,180010.0,,796458.0,,242651.0,30803.0,290433.0,165487.0,2371182.0,,,1642882.0,842281.0,,9899.0,234711.0,1820977.0,932953.0,1849327.0,836368.0,553000.0,697884.0,5432081.0,0.0,2185617.0,1190180.0,864210.0,867531.0,1284101.0,2032902.0
2001-10-11,65347.0,20099.0,,142204.0,,29255.0,160910.0,,103470.0,,,14402.0,,,12441.0,0.0,110800.0,936599.0,223800.0,227073.0,5333.0,,,1505436.0,1815754.0,69711.0,282849.0,569418.0,308860.0,523110.0,0.0,223816.0,,4338232.0,273854.0,,,,,211535.0,2033448.0,1942079.0,130156.0,325050.0,92096.0,,627377.0,,296566.0,21390.0,308085.0,5010923.0,5047259.0,,,2496364.0,240273.0,,42600.0,246918.0,10842757.0,998552.0,1332907.0,1207928.0,1177100.0,945891.0,5166358.0,0.0,1992036.0,3738454.0,2431829.0,1878135.0,2046135.0,1341091.0
2001-10-12,60000.0,4423.0,,170365.0,,26142.0,96534.0,,126971.0,,,29609.0,,,41100.0,0.0,7253883.0,1373223.0,137500.0,465842.0,7258.0,,,419125.0,1321414.0,12073.0,517266.0,450964.0,931685.0,168700.0,0.0,137581.0,,10673429.0,1550845.0,,,,,2285745.0,319137.0,510692.0,22954.0,1269425.0,33445.0,,236228.0,,182301.0,9750.0,251686.0,697753.0,2437087.0,,,2964340.0,263217.0,,49050.0,160990.0,354217.0,1169535.0,958918.0,672136.0,568400.0,527785.0,8000084.0,0.0,1547807.0,5876812.0,1862286.0,871814.0,1389934.0,453460.0
2001-10-15,348817.0,7454.0,,61989.0,,11838.0,248003.0,,83048.0,,,346372.0,,,11298.0,0.0,8359894.0,1162466.0,68700.0,48678.0,4592.0,,,105431.0,861641.0,25200.0,284177.0,363477.0,255604.0,60113.0,0.0,68735.0,,988517.0,448302.0,,,,,1781457.0,106132.0,1378921.0,28269.0,160672.0,55002.0,,494268.0,,91076.0,17730.0,130445.0,443333.0,2753802.0,,,2194882.0,1105199.0,,80000.0,163660.0,1012895.0,1813985.0,937401.0,917992.0,642200.0,368585.0,5542169.0,0.0,1615020.0,834520.0,811361.0,590777.0,748930.0,551336.0
2001-10-16,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,230913.0,0.0,,,204409.0,1100084.0,11598.0,0.0,0.0,469520.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1762815.0,0.0,0.0,0.0,152721.0,0.0,0.0,906803.0,0.0,753225.0,0.0,0.0,0.0
2001-10-17,79859.0,7584.0,,11823.0,,60145.0,101977.0,,340432.0,,,281313.0,,,15921.0,0.0,299179.0,411894.0,60700.0,696276.0,15554.0,,,305922.0,1163904.0,12173.0,640624.0,6696827.0,500409.0,83662.0,0.0,60783.0,,5644440.0,349344.0,,,,,368838.0,591661.0,934045.0,328685.0,381426.0,269044.0,,540563.0,,80540.0,3311.0,293549.0,315252.0,2150800.0,,,1106671.0,144630.0,,10000.0,802333.0,1484097.0,3867836.0,3049418.0,1751136.0,501600.0,460254.0,6849644.0,0.0,2620964.0,1482043.0,2286917.0,634961.0,1373736.0,527874.0
2001-10-18,222614.0,11163.0,,759958.0,,182640.0,30768.0,,202126.0,,,48887.0,,,7182.0,0.0,743860.0,3779388.0,256700.0,1896629.0,18814.0,,,608384.0,2051840.0,126945.0,1454183.0,7371019.0,523232.0,103100.0,0.0,256718.0,,237545.0,187724.0,,,,,403630.0,197234.0,2385091.0,11195.0,456493.0,958029.0,,363943.0,,340162.0,95658.0,263608.0,2395604.0,4103402.0,,,4396734.0,957713.0,,226000.0,678084.0,723095.0,1486891.0,811897.0,1230488.0,957000.0,376067.0,14408729.0,0.0,632148.0,5848720.0,941849.0,2221564.0,1344434.0,1811896.0
2001-10-19,18492.0,157052.0,,24195.0,,16886.0,308297.0,,94582.0,,,128529.0,,,15456.0,0.0,149301.0,381675.0,317400.0,511455.0,35109.0,,,102988.0,1653189.0,15325.0,202890.0,5140998.0,195842.0,0.0,0.0,317411.0,,5949041.0,1612569.0,,,,,1282927.0,838.0,599524.0,12582.0,382951.0,230854.0,,301497.0,,420583.0,620036.0,172540.0,364011.0,3345614.0,,,6445793.0,1297515.0,,167400.0,1505723.0,806024.0,1957736.0,640527.0,1686128.0,780300.0,388507.0,9195073.0,0.0,1408625.0,4381152.0,1695293.0,1679298.0,2037945.0,1645081.0
2001-10-22,73869.0,1773.0,,7560.0,,43645.0,120730.0,,3305.0,,,6145.0,,,1005.0,0.0,590120.0,1122855.0,127700.0,108268.0,156437.0,,,213918.0,1267231.0,30161.0,143796.0,2411158.0,204377.0,81174.0,0.0,127742.0,,433501.0,172047.0,,,,,1518692.0,968995.0,632335.0,174252.0,2143942.0,37852.0,,379880.0,,169263.0,931400.0,67820.0,244645.0,1888734.0,,,4109445.0,203178.0,,73100.0,206252.0,888988.0,1560326.0,344622.0,567904.0,440500.0,166608.0,2362357.0,0.0,890171.0,2439441.0,2104528.0,709248.0,718627.0,152651.0
2001-10-23,135805.0,9784.0,,28913.0,,91330.0,122276.0,,22678.0,,,19826.0,,,174168.0,0.0,783377.0,87958.0,65300.0,308028.0,131846.0,,,58571.0,1019435.0,9956.0,102145.0,5209846.0,231335.0,280366.0,31000.0,65375.0,,3393393.0,445032.0,,,,,1348176.0,257721.0,817346.0,75736.0,188039.0,591152.0,,312750.0,,86624.0,80351.0,301572.0,831551.0,2849171.0,,,3955733.0,48308.0,,390765.0,128653.0,171449.0,1265828.0,709603.0,505152.0,664500.0,158034.0,4647061.0,0.0,2923323.0,1559136.0,738669.0,852549.0,1024114.0,123121.0
2001-10-24,83975.0,44086.0,,242082.0,,18749.0,359897.0,,129298.0,,,293169.0,,,8481.0,0.0,296746.0,50081.0,303400.0,1224074.0,94070.0,,,1283574.0,2106868.0,5528.0,581122.0,0.0,256218.0,354061.0,0.0,303475.0,,381974.0,904620.0,,,,,687050.0,860318.0,584491.0,24471.0,236669.0,778313.0,,600273.0,,402118.0,30387.0,752906.0,541572.0,3762312.0,,,9700059.0,427633.0,,49510.0,189833.0,4321362.0,986894.0,1479226.0,726856.0,877400.0,466997.0,3880270.0,0.0,2729110.0,5134718.0,2220083.0,1156333.0,1598688.0,241139.0
2001-10-25,126871.0,21832.0,,3575.0,,615493.0,25996.0,,57406.0,,,500708.0,,,64200.0,0.0,490331.0,1179351.0,217000.0,310218.0,740.0,,,1691625.0,992962.0,10798.0,470552.0,0.0,635622.0,609200.0,0.0,217038.0,,10798886.0,430643.0,,,,,126376.0,393182.0,471401.0,11298.0,2917090.0,1755679.0,,265152.0,,287585.0,74811.0,220346.0,6741900.0,2782250.0,,,5128015.0,282960.0,,25650.0,187746.0,4876961.0,1234463.0,742071.0,361016.0,648900.0,516402.0,3600012.0,0.0,2699672.0,2707500.0,2979811.0,1176072.0,914914.0,406681.0
2001-10-26,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1204007.0,0.0,,,785462.0,1796829.0,79893.0,0.0,0.0,847057.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1727183.0,0.0,0.0,0.0,497384.0,0.0,0.0,1777590.0,0.0,2463586.0,0.0,0.0,0.0
2001-10-29,86935.0,47982.0,,0.0,,35873.0,27643.0,,265800.0,,,102955.0,,,15678.0,0.0,1278741.0,634152.0,141700.0,197996.0,296.0,,,131070.0,1713596.0,7568.0,249813.0,15032.0,555065.0,30600.0,0.0,141751.0,,2666501.0,648661.0,,,,,178862.0,448745.0,400080.0,39236.0,72257.0,57187.0,,356574.0,,187826.0,70030.0,438873.0,1703915.0,2707149.0,,,4904765.0,407981.0,,230120.0,271629.0,472868.0,2233915.0,948121.0,1117472.0,631300.0,535129.0,4248902.0,0.0,2624120.0,1792776.0,1612420.0,831050.0,891618.0,205978.0
2001-10-30,35688.0,3738.0,,0.0,,60946.0,23958.0,,93403.0,,,305896.0,,,172635.0,0.0,1209655.0,251775.0,172000.0,420994.0,26665.0,,,125100.0,7203178.0,2636.0,466990.0,14190359.0,671976.0,0.0,0.0,172029.0,,1849597.0,402083.0,,,,,400689.0,158503.0,433971.0,16434.0,487750.0,40065.0,,239739.0,,227946.0,11000.0,329863.0,22408.0,2017799.0,,,2931521.0,363192.0,,73100.0,163181.0,665868.0,1183173.0,1304187.0,695640.0,470600.0,473064.0,4160748.0,0.0,1098330.0,2266490.0,2423653.0,613860.0,1186549.0,274932.0
